date,title,summary,topic,media,link
2022-08-12,Apelativo deniega moción de reconsideración de Elizabeth Torres en caso que busca su destitución como delegada congresional,El tribunal determinó mantener su dictamen de que la demanda presentada por el Departamento de Justicia sea atendida en el Tribunal de Primera Instancia,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/apelativo-deniega-mocion-de-reconsideracion-de-elizabeth-torres-en-caso-que-busca-su-destitucion-como-delegada-congresional/
2022-08-15,Anaís Rodríguez Vega tras asumir como secretaria en propiedad de Recursos Naturales: “Necesitamos ejecución”,"Tras cuatro meses y medio como interina, la abogada admite que la agencia tiene que mejorar su imagen ante el pueblo",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/anais-rodriguez-vega-tras-asumir-como-secretaria-en-propiedad-de-recursos-naturales-necesitamos-ejecucion/
2022-08-15,"Reforma electoral, salud y nombramientos: la Legislatura tiene una agenda cargada para la nueva sesión","Además del área de la salud, estará la consideración de varios nombramientos como el de la nueva Procuradora de las Mujeres, que podría ser sometido por el gobernador Pedro Pierluisi en cualquier momento",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/reforma-electoral-salud-y-nombramientos-la-legislatura-tiene-una-agenda-cargada-para-la-nueva-sesion/
2022-08-15,Funcionario de Educación involucrado en pesquisa federal se acogió a su licencia por enfermedad ,Kelvin Pagán La Luz presentó una certificación médica con vigencia desde el día del allanamiento federal en la agencia y no ha sido notificado sobre el relevo de sus funciones gerenciales,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/funcionario-de-educacion-involucrado-en-pesquisa-federal-se-acogio-a-su-licencia-por-enfermedad/
2022-08-15,Denuncian falta de mantenimiento y reparaciones en escuelas públicas a días del inicio de clases,"Planteles aquejan viejos problemas: falta de limpieza de áreas verdes y exteriores, manchas en paredes y limo en el suelo y estructuras rotas, entre otras",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/denuncian-falta-de-mantenimiento-y-reparaciones-en-escuelas-publicas-a-dias-del-inicio-de-clases/
2022-08-14,Hogar de cuidado prolongado en Ponce que debió cerrar por negligencia es objeto de más querellas,"Funcionarios de diversas oficinas del Departamento de la Familia indicaron ante el Senado que nunca antes esa agencia ha permitido que un hogar sin licencia, que catalogaron como clandestino, continúe operando",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/hogar-de-cuidado-prolongado-en-ponce-que-debio-cerrar-por-negligencia-es-objeto-de-mas-querellas/
2022-08-14,Más mujeres se abren espacio en la industria eléctrica,"En LUMA Energy, el 31.6% de los empleados son féminas, en plazas que van desde supervisoras hasta celadoras",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/mas-mujeres-se-abren-espacio-en-la-industria-electrica/
2022-08-14,La investigación sobre el apagón general del 6 de abril entra en la recta final,"El análisis de la causa raíz del evento del pasado 6 de abril estaría listo en septiembre, de acuerdo con el consorcio LUMA Energy",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/la-investigacion-sobre-el-apagon-general-del-6-de-abril-entra-en-la-recta-final/
2022-08-14,Asesinan a dos hombres en hechos separados en Guayama y Bayamón,Un joven de 25 años resultó herido en medio del altercado violento ocurrido frente a un negocio en Bayamón,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/asesinan-a-dos-hombres-en-hechos-separados-en-guayama-y-bayamon/
2022-08-13,Ocupan 250 decks de heroína durante registro de vehículo en Ponce,"La Policía arrestó a Raymond de Jesús Rivera, conocido como Villa, y quien figura como sospechoso de cometer varios asesinatos",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/ocupan-250-decks-de-heroina-durante-registro-de-vehiculo-en-ponce/
2022-08-15,Bomberos atienden un incendio en el almacén de un supermercado en Cataño,"Al momento, se desconoce si hay personas heridas",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/bomberos-atienden-un-incendio-en-el-almacen-de-un-supermercado-en-catano/
2022-08-15,Sabanera Health Dorado seeks to attract off the island doctors,"The facility designed for medical tourism is opening in stages, which began with its emergency room",For Subscribers,El Nuevo Dia,https://www.elnuevodia.com/english/news/story/sabanera-health-dorado-seeks-to-attract-off-the-island-doctors/
2022-08-15,50 chicas se gradúan del programa NextGen Tech Scholars en Puerto Rico,La iniciativa de Liberty Foundation y society of Women Coders se enfoca en educar a jóvenes de 13 a 17 años en tecnología y programación,Empresas y comercios,El Nuevo Dia,https://www.elnuevodia.com/negocios/empresas-comercios/notas/50-chicas-se-graduan-del-programa-nextgen-tech-scholars-en-puerto-rico/
2022-08-15,Exesposo de Anne Heche se despide de la actriz,"Luego de seis días de hospitalización, la artista perdió la vida, tras estrellarse con una casa mientras conducía su auto",Películas y series,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/peliculas-series/notas/exesposo-de-anne-heche-se-despide-de-la-actriz/
2022-08-15,Educación no ha logrado llenar 290 plazas dirigidas a personal docente  ,"El secretario de la agencia, Eliezer Ramos Parés, no pudo precisar cuántas de estas plazas correspondían a maestros",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/educacion-no-ha-logrado-llenar-290-plazas-dirigidas-a-personal-docente/
2022-08-15,Adele revela que cancelar en Las Vegas fue “el peor momento” de su carrera,"En una entrevista con la revista Elle, la cantante británica admitió que lo que realmente provocó la anulación de los conciertos fueron las diferencias artísticas con los organizadores del evento",Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/adele-revela-que-cancelar-en-las-vegas-fue-el-peor-momento-de-su-carrera/
2022-08-15,Pedro Pierluisi deja al procurador del Veterano en su cargo por diez años más,Agustín Montañez-Allman le dejó saber al gobernador su disponibilidad e interés para permanecer en el puesto,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-deja-al-procurador-del-veterano-en-su-cargo-por-diez-anos-mas/
2022-08-15,Juez ordena la paralización inmediata de construcción en zona marítimo terrestre de Salinas ,"La orden emitida so pena de desacato implica que, de incumplirse, “el tribunal de inmediato ordenaría el ingreso de los demandados”, afirmó el juez Josean J. Rivera Torres, del Tribunal de Guayama ",Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/juez-ordena-la-paralizacion-inmediata-de-construccion-en-zona-maritimo-terrestre-de-salinas/
2022-08-15,“Elsa & Fred” subirá el telón del Centro de Bellas Artes de Caguas,La versión teatral del filme tendrá lugar los días 1 y 2 de octubre,Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/elsa-fred-subira-el-telon-del-centro-de-bellas-artes-de-caguas/
2022-08-15,Empresa vinculada a Luis Fortuño propone terminal de gas natural en Guayama,"SeaOne Puerto Rico dice que puede usar las instalaciones que ya tiene AES en la ciudad sureña, pero la operadora de una planta de energía mediante carbón dice que no ha oído hablar nunca de la proponente",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/empresa-vinculada-a-luis-fortuno-propone-terminal-de-gas-natural-en-guayama/
2022-08-15,La representante Lourdes Ramos está hospitalizada tras contraer influenza,"Su condición se agravó por un asma crónica, que acrecienta su dificultad de respirar",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/la-representante-lourdes-ramos-esta-hospitalizada-tras-contraer-influenza/
2022-08-15,Abre convocatoria a la cuarta edición del premio de literatura El Barco de Vapor Caribe,"Pueden participar escritores y escritoras de Puerto Rico, República Dominicana y Cuba",Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/abre-la-convocatoria-a-la-cuarta-edicion-del-premio-de-literatura-el-barco-de-vapor-caribe/
2022-08-15,Buscan alternativas legislativas para atender la histórica falta de mantenimiento en las escuelas públicas,"A menos de 48 horas del inicio de clases, hay planteles que no están aptos para recibir a los 248,000 estudiantes matriculados en el sistema",Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/buscan-alternativas-legislativas-para-atender-la-historica-falta-de-mantenimiento-en-las-escuelas-publicas/
2022-08-15,Cómo el PNP puede ganar las elecciones del 2024,"Hernán Padilla ofrece, a la convención de la colectividad novoprogresista, recomendaciones para resolver el problema de la corrupción",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/como-el-pnp-puede-ganar-las-elecciones-del-2024/
2022-08-16,Se suman nueve coauspiciadores demócratas al proyecto cameral de status,"La legislación está pendiente en el pleno de la Cámara baja, que está en receso hasta el 13 de septiembre.",Washington D. C.,El Nuevo Dia,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/se-suman-nueve-coauspiciadores-democratas-al-proyecto-cameral-de-status/
2022-08-16,Amanda Serrano buscará unificar títulos en el peso pluma ,La boricua se medirá contra la también monarca Sarah Mahfoud el 24 de septiembre en Inglaterra,Boxeo,El Nuevo Dia,https://www.elnuevodia.com/deportes/boxeo/notas/amanda-serrano-buscara-unificar-titulos-en-el-peso-pluma/
2022-08-16,Mercado laboral: ¿es posible un aterrizaje suave en medio de una tormenta?,"Qué pasará en la economía de los Estados Unidos y su lucha contra la inflación dependerá de los informes económicos de los próximos días, escribe Germán Giraldo Concha",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/mercado-laboral-es-posible-un-aterrizaje-suave-en-medio-de-una-tormenta/
2022-08-16,"Salud aclara que hoy se reportaron 17 muertes por COVID-19, 10 menos de las informadas inicialmente","La agencia indicó que eran 27 muertes, pero una hora después corrigió la información. Mientras, informó al mediodía que las edades de los fallecidos fluctúan entre 59 y 93 años",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/salud-aclara-que-hoy-se-registraron-17-muertes-por-covid-19-10-menos-de-las-reportadas-inicialmente/
2022-08-16,Celebrarán jornada de adiestramientos sobre ciberseguridad y salud mental para periodistas,"El capítulo de Puerto Rico de la Asociación Nacional de Periodistas Hispanos llevará a cabo el evento el sábado, 20 de agosto",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/celebraran-jornada-de-adiestramientos-sobre-ciberseguridad-y-salud-mental-para-periodistas/
2022-08-16,Víctor Caratini se ajusta a su nueva realidad con los Brewers de Milwaukee ,"El receptor boricua ha cumplido estadísticamente en las apariciones que ha tenido con la novena, que está en plena pelea por el banderín de la División Central ",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/deportes/beisbol/notas/victor-caratini-se-ajusta-a-su-nueva-realidad-con-los-brewers-de-milwaukee/
2022-08-16,Humberto Ramírez y Miguel Zenón ofrecieron una verdadera fiesta sonora ,A través del concierto “El Sonido del Jazz Puertorriqueño” estos excelentes compositores e instrumentistas fascinaron a un público ávido de música de calidad,Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/humberto-ramirez-y-miguel-zenon-ofrecieron-una-verdadera-fiesta-sonora/
2022-08-16,Multan al hotel La Terraza por instalar “café al aire libre” sin permisos,"El Municipio de San Juan emitió unos endosos condicionados, pero luego denegó la petición para construir la estructura ",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/negocios/turismo/notas/multan-al-hotel-la-terraza-por-instalar-cafe-al-aire-libre-sin-permisos/
2022-08-16,Sylvia Verónica Camacho satisfecha con los logros de “Noticentro Contigo” ,"Wapa Televisión anunció que la periodista continuará como presentadora de la “Edición Fin de Semana” de su noticiario 
",Televisión,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/television/notas/sylvia-veronica-camacho-satisfecha-con-los-logros-de-noticentro-contigo/
2022-08-16,La rebeldía estadista de Glenn Monroig,"Nótese entre los líderes y portavoces estadistas la simple lógica con la que Glenn Monroig explica su convicción ideológica. No anda por las ramas ni se sube a la estratosfera. Es cuestión de federalismo, escribe Orlando Parga",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/la-rebeldia-estadista-de-glenn-monroig/
2022-08-16,Raymond Arrieta revela que su papá padece cáncer y le dedicará la caminata “Da Vida”,"“Ya está en tratamiento, va a estar bien”, dijo el animador y comediante ",Televisión,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/television/notas/raymond-arrieta-revela-que-su-papa-padece-cancer-y-le-dedicara-la-caminata-da-vida/
2022-08-16,Demandan al gobierno de Estados Unidos por dragado en la Bahía de San Juan,La organización Center for Biological Diversity y otros dos grupos denunciaron que varias comunidades podrían estar en peligro ante los planes de ampliar el canal de navegación para el envío de gas natural licuado a la isla,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/demandan-al-gobierno-de-estados-unidos-por-dragado-en-la-bahia-de-san-juan/
2022-08-16,Jill Biden da positivo a COVID-19 y tiene síntomas leves,La primera dama de Estados Unidos estará tomando un antiviral y se aislará en una casa vacacional,Estados Unidos,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/jill-biden-da-positivo-a-covid-19-y-tiene-sintomas-leves/
2022-08-16,Emiten un aviso de inundaciones para la zona metropolitana y advertencia para varios pueblos,"La agencia detectó vientos en ráfaga de hasta 40 millas por hora, tormentas eléctricas y posible granizo",El Tiempo,El Nuevo Dia,https://www.elnuevodia.com/noticias/el-tiempo/notas/meteorologia-emite-avisos-y-advertencias-de-inundaciones-por-intensas-lluvias/
2022-08-16,Torneo Internacional de Pesca de Aguja Azul celebrará su edición 69  con más de 50 embarcaciones ,El certamen también fungirá como la parada final del Sport Fishing Championship,Otros deportes,El Nuevo Dia,https://www.elnuevodia.com/deportes/otros-deportes/notas/torneo-internacional-de-pesca-de-aguja-azul-celebrara-su-edicion-69-con-mas-de-50-embarcaciones/
2022-08-16,Miguel Romero niega que el municipio de San Juan haya sido notificado de demanda federal por descargas sanitarias,"Según el alcalde, el municipio solo ha recibido una “carta de intención de demanda”",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/miguel-romero-niega-que-el-municipio-de-san-juan-haya-sido-notificado-de-demanda-federal-por-descargas-sanitarias/
2022-08-16,Identifican como un joven de 20 años al hombre asesinado frente a una iglesia en Río Piedras,La Policía informó que el occiso tenía expediente criminal por sustancias controladas,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/identifican-como-un-joven-de-20-anos-al-hombre-asesinado-frente-a-una-iglesia-en-rio-piedras/
2022-08-16,Hacen llamado la reducción de criaderos de mosquitos,"La Unidad de Control de Vectores de Puerto Rico anunica la celebración del Día Mundial del Mosquito, el próximo 20 de agosto, y anima a las comunidades a tener un rol activo en el control del Aedes aegypti",Familia,El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/familia/notas/hacen-llamado-la-reduccion-de-criaderos-de-mosquitos/
2022-08-16,Crucial el desarrollo de una industria de biociencias en Puerto Rico,"La estrategia de atracción de inversión y de desarrollo de un ecosistema fuerte de biociencia debe depender de la competitividad de Puerto Rico como un todo, con una fundación sólida en talento, innovación e infraestructura, escribe Manuel Cidre",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/crucial-el-desarrollo-de-una-industria-de-biociencias-en-puerto-rico/
2022-08-16,Arrestan a hombre que presuntamente golpeó a su esposa de ocho meses de embarazo,El incidente de violencia de género fue reportado por la víctima esta madrugada en Guayama,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/arrestan-a-hombre-que-presuntamente-golpeo-a-su-esposa-de-ocho-meses-de-embarazo/
2022-08-16,Isabela administrará los centros Head Start y Early Head Start de Moca,Obtuvieron una propuesta para ello lo que les permitirá atender a más de 300 niños y niñas,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/isabela-administrara-los-centros-head-start-y-early-head-start-de-moca/
2022-08-16,"Oficina del Contralor Electoral no acepta reconsideración de Educación para que le eliminen multa de $11,000",La agencia inicialmente había aceptado el hallazgo de que violó la veda electoral al publicar 44 convocatorias de empleo sin autorización,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/oficina-del-contralor-electoral-no-acepta-reconsideracion-de-educacion-para-que-le-eliminen-multa-de-11000/
2022-08-15,Gobierno estrecha lazos con Departamento del Trabajo federal ,Buscan coordinar esfuerzos para mejorar las oportunidades en el mercado laboral local,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/gobierno-estrecha-lazos-con-departamento-del-trabajo-federal/
2022-08-16,Senado aprueba medida para proteger el privilegio de confidencialidad de las fuentes periodísticas,La medida pasa ahora a la consideración de la Cámara de Representantes,Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/senado-aprueba-medida-para-proteger-el-privilegio-de-confidencialidad-de-las-fuentes-periodisticas/
2022-08-15,Aprueban medida para designar sede de la Procuradora de las Mujeres con el nombre de María Dolores Fernós,La medida contó con la oposición de la delegación de PNP en la Cámara de Representantes. Ahora pasa al Senado para su consideración.,Legislatura,El Nuevo Dia,https://www.elnuevodia.com/noticias/legislatura/notas/aprueban-medida-para-designar-sede-de-la-procuradora-de-las-mujeres-con-el-nombre-de-maria-dolores-fernos/
2022-08-16,"El Censo 2020 contó 174,000 personas en exceso en la población de Puerto Rico","El dato le resta un 5.7% al número original de 3,285,874 residentes en la isla que se estimó para el 1 de abril de 2020 ",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/el-censo-2020-conto-174000-personas-en-exceso-en-la-poblacion-de-puerto-rico/
2022-08-16,Varios pueblos del oeste continuarán sin agua por unos 14 días,Las autoridades no han terminado de reparar la rotura que causó un sumidero en un canal de riego,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/varios-pueblos-del-oeste-continuaran-sin-agua-por-unos-14-dias/
2022-08-16,San Juan abre laboratorio clínico especializado en pacientes de VIH-SIDA,"El centro ubicado en Santurce podrá proveer servicios a unos 1,300 pacientes de 30 municipios ",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/san-juan-abre-laboratorio-clinico-especializado-en-pacientes-de-vih-sida/
2022-08-16,Avanzan los eventos de vacunación contra la viruela del mono en Puerto Rico,"El Departamento de Salud junto a organizaciones que ofrecen servicios a la comunidad LGBTTQIA+ vacunará de forma masiva esta semana en Bayamón y Juana Díaz, mientras sigue en aumento el número de casos a nivel global ",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/avanzan-los-eventos-de-vacunacion-contra-la-viruela-del-mono-en-puerto-rico/
2022-08-16,Negociado de Energía aprueba cinco contratos finales para proyectos de energía solar,El ente regulador exige urgencia a la AEE y que entregue cuatro contratos restantes en o antes del 26 de agosto,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/negociado-de-energia-aprueba-cinco-contratos-finales-para-proyectos-de-energia-solar/
2022-08-16,El alcalde de Hatillo está enfocado en promover el turismo de cara a los 200 años de su fundación,Carlos Román busca dar continuidad a diversos proyectos y ampliar algunas obras para promover la actividad comercial y turística en el pueblo,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/el-alcalde-de-hatillo-esta-enfocado-en-promover-el-turismo-de-cara-a-los-200-anos-de-su-fundacion/
2022-08-16,José Luis Dalmau insiste en hacer una consulta sobre el status en el PPD,"El presidente del partido asegura que el proceso continúa, pero debe citar primero a la Junta de Gobierno, aunque aún no hay fecha",Politica,El Nuevo Dia,https://www.elnuevodia.com/noticias/politica/notas/jose-luis-dalmau-insiste-en-hacer-una-consulta-sobre-el-status-en-el-ppd/
2022-08-16,Un niño de 2 años es impactado por un moticiclista que se fue a la fuga en Coamo,"La condición de salud del menor es de cuidado, aunque se mantiene estable, según la Policía",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/un-nino-de-2-anos-es-impactado-por-un-moticiclista-que-se-fue-a-la-fuga-en-coamo/
2022-08-16,Autoridades federales allanan una armería en Santurce,"Agentes del Negociado de Alcohol, Tabaco, Armas de Fuego y Explosivos, junto con policías estatales, participan en la intervención",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/autoridades-federales-allanan-una-armeria-en-santurce/
2022-08-16,Hallan sin vida a hombre reportado como desaparecido en Canóvanas,Cerca del lugar también encontraron un arma de fuego,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/hallan-sin-vida-a-hombre-reportado-como-desaparecido-en-canovanas/
2022-08-16,Investigan robo de armas de fuego en Dorado,Estaban dentro de un bulto en un vehículo,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/investigan-robo-de-armas-de-fuego-en-dorado/
2022-08-15,Ingresan en prisión al joven de 27 años imputado de feminicidio en un motel en Ponce,"La jueza Adria Cruz Cruz determinó causa para arresto contra Juan Carlos Torres Vargas y le señaló una fianza de $400,000, que no pudo prestar",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/ingresan-en-prision-al-joven-de-27-anos-imputado-de-feminicidio-en-un-motel-en-ponce/
2022-08-15,Disparan y causan destrucción en el área del proyecto de arte urbano Yaucromatic,"Los hechos, que aún son investigados por las autoridades, se reportaron a las 4:14 a.m. Mientras, el promotor de la iniciativa cultural en Yauco urge a la Policía a tomar acción.",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/disparan-y-causan-destruccion-en-el-area-del-proyecto-de-arte-urbano-yaucromatic/
2022-08-16,Justicia federal solicita orden para proteger evidencia en caso contra Wanda Vázquez,Las autoridades buscan mantener la confidencialidad de información que incluye a testigos cooperadores,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/justicia-federal-solicita-orden-para-proteger-evidencia-en-caso-contra-wanda-vazquez/
2022-08-16,Un juez encuentra causa para arresto contra un hombre por actos lascivos contra su hijastra,"Quedó libre bajo una fianza de $5,000",Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/un-juez-encuentra-causa-para-arresto-contra-un-hombre-por-actos-lascivos-contra-su-hijastra/
2022-08-16,Encuentran causa para arresto contra un empleado del Municipio de Lares tras encontrarle drogas,"El juez le impuso una fianza de $45,000, que fue diferida a través de la Oficina de Servicios con Antelación al Juicio",Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/encuentran-causa-para-arresto-contra-un-empleado-del-municipio-de-lares-tras-encontrarle-drogas/
2022-08-15,Comienza la selección del jurado para el caso contra el empresario acusado de matar a un perro en un campo de golf, El juez José Marrero Pérez guió el inicio del proceso,Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/comienza-la-seleccion-del-jurado-para-el-caso-contra-el-empresario-acusado-de-matar-a-un-perro-en-un-campo-de-golf/
2022-08-15,Exsecretaria ejecutiva del Colegio de Peritos Electricistas irá a juicio por fraude contra la entidad,"En el esquema habrían participado 23 familiares y allegados de la acusada, quienes se apropiaron de $124,000",Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/exsecretaria-ejecutiva-del-colegio-de-peritos-electricistas-ira-a-juicio-por-fraude-contra-la-entidad/
2022-08-15,María Milagros Charbonier irá a juicio federal en algún momento del 2023,"Los otros tres coacusados, entre ellos el esposo y el hijo de la exrepresentante, también se defenderán de los cargos ante un jurado",Tribunales,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/maria-milagros-charbonier-ira-a-juicio-federal-en-algun-momento-del-2023/
2022-08-17,Selecciona la montura ideal de gafas y espejuelos,Una experta te dice cómo escoger ese estilo que más le favorecen a tu rostro,Moda,El Nuevo Dia,https://www.elnuevodia.com/magacin/moda/notas/selecciona-la-montura-ideal-de-gafas-y-espejuelos/
2022-08-17,Violencia doméstica: el poder de sanar juntas,"Aprender de las experiencias de otras es en ocasiones la enseñanza que necesitamos para organizarnos, como coordinar una salida, un plan de escape, estar acompañada y saberse que no estás sola, escribe Yamilin Rivera Santiago",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/violencia-domestica-el-poder-de-sanar-juntas/
2022-08-17,PJ Sin Suela impulsa la dosis de refuerzo contra el Covid-19,El rapero y médico será el portavoz de la campaña del Centro Comprensivo de Cáncer de la Universidad de Puerto Rico,Salud,El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/salud/notas/pj-sin-suela-impulsa-la-dosis-de-refuerzo-contra-el-covid-19/
2022-08-17,Tom Holland pone pausa a las redes sociales por su salud mental,"En un vídeo publicado en su cuenta de Instagram, de unos tres minutos de duración, la estrella de cine de 26 años, anunció que ha eliminado de todos sus dispositivos sus perfiles en las redes sociales",Farándula,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/farandula/notas/tom-holland-pone-pausa-a-las-redes-sociales-por-su-salud-mental/
2022-08-17,Regresa el “National Dog Day”,El evento familiar tendrá lugar en Bahía Urbana,Familia,El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/familia/notas/regresa-el-national-dog-day/
2022-08-17,Continúan las negociaciones en la AEE,"El Equipo de Mediación extendió hasta el próximo 9 de septiembre, la fecha límite para que la Junta Fiscal, los bonistas y demás acreedores de la corporación pública lleguen a un entendido",Economía,El Nuevo Dia,https://www.elnuevodia.com/negocios/economia/notas/continuan-las-negociaciones-en-la-aee/
2022-08-17,"Enmascarados escalan una residencia y roban $10,000 en efectivo en Guaynabo",La mujer que se encontraba en la casa fue sujetada por uno de los dos malhechores,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/enmascarados-escalan-una-residencia-y-roban-10000-en-efectivo-en-guaynabo/
2022-08-17,Serena Williams cae ante Emma Raducanu en Cincinnati,"El Western & Southern Open era el segundo de preparación para la tenista antes del Abierto de Estados Unidos, que podría ser el último de la estrella estadounidense",Tenis,El Nuevo Dia,https://www.elnuevodia.com/deportes/tenis/notas/serena-williams-cae-ante-emma-raducanu-en-cincinnati/
2022-08-17,"Liz Cheney, rival de Trump, pierde las primarias en Wyoming","Es la republicana de mayor rango en el comité de la Cámara de Representantes que investiga la insurrección del 6 de enero de 2021 en el Capitolio de Estados Unidos, protagonizada por seguidores del expresidente",Estados Unidos,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/liz-cheney-rival-de-trump-pierde-las-primarias-en-wyoming/
2022-08-17,Mellado da ultimátum a las aseguradoras para que completen pagos pendientes a médicos y proveedores,El secretario de Salud reconoció que es “urgente atender las necesidades de nuestros médicos o nos quedaremos sin sistema de Salud”,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/mellado-da-ultimatum-a-las-aseguradoras-para-que-completen-pagos-pendientes-a-medicos-y-proveedores/
2022-08-18,"Raymond Arrieta: “Vamos con calma, disfrutando de las vistas de Puerto Rico” ",El animador y comediante se mostró entusiasmado por la respuesta del público en el segundo día de la caminata “Da Vida”,Televisión,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/television/notas/raymond-arrieta-vamos-con-calma-disfrutando-de-las-vistas-de-puerto-rico/
2022-08-18,"Henry Cavill va ocupando el segundo puesto en lista de más guapos pero, ¿quién ocupa el primero?","Los usuarios en las redes sociales ya han empezado a reaccionar a favor y en contra, mientras otros aseguran que la encuesta de la plataforma TC Candler es un fraude",Farándula,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/farandula/notas/henry-cavill-va-ocupando-el-segundo-puesto-en-lista-de-mas-guapos-pero-quien-ocupa-el-primero/
2022-08-18,OMS recomienda el segundo refuerzo contra el COVID-19 para las personas vulnerables,"La advertencia es para la población de la tercera edad, inmucomprometidos, embarazadas y personal médico ",Mundo,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/oms-recomienda-el-segundo-refuerzo-contra-el-covid-19-para-las-personas-vulnerables/
