date,title,summary,topic,media,link
2022-08-10,Un hombre es atacado a tiros cerca de una escuela en Santa Isabel,El perjudicado fue transportado a una institución hospitalaria ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-hombre-es-atacado-a-tiros-cerca-de-una-escuela-en-santa-isabel/article_5680b166-18eb-11ed-9db2-7749b1683c19.html
2022-08-10,Un escape de gas provoca el cierre de la avenida Ashford en San Juan,Las autoridades desalojaron los negocios dentro de un perímetro de 100 metros ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-escape-de-gas-provoca-el-cierre-de-la-avenida-ashford-en-san-juan/article_ea13bfac-18e8-11ed-80dc-ebc222c6e2cc.html
2022-08-10,Un quinto acusado en el caso por fraude a MEDI se declarará culpable,"Así las cosas, solamente dos de los coacusados enfrentarán juicio",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/un-quinto-acusado-en-el-caso-por-fraude-a-medi-se-declarar-culpable/article_56a62ea2-18df-11ed-bd42-4ba041d6ce58.html
2022-08-10,El Panel del FEI cierra el caso contra el exsecretario de Salud y la exsecretaria del Departamento de la Familia,"Luego de que el Departamento de Justicia, evaluara todos los hechos y pruebas de la investigación preliminar",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/el-panel-del-fei-cierra-el-caso-contra-el-exsecretario-de-salud-y-la-exsecretaria/article_cd55d924-18dc-11ed-9e97-4f170d565b86.html
2022-08-10,Un hombre es acusado de agredir en el rostro a dos agentes durante una intervención policiaca,También enfrenta cargos criminales por obstrucción a la justicia y alteración a la paz,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-hombre-es-acusado-de-agredir-en-el-rostro-a-dos-agentes-durante-una-intervenci/article_0822331a-18d6-11ed-89d4-57c3e9181615.html
2022-08-10,Acusan a imputado de cometer un robo en la casa de su madre,Los hechos ocurrieron en San Lorenzo ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/acusan-a-imputado-de-cometer-un-robo-en-la-casa-de-su-madre/article_982068e4-18d4-11ed-8d4f-c7c862070fd3.html
2022-08-10,Arrestan a presunto feminicida por la muerte de su compañera en 2019,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/arrestan-a-presunto-feminicida-por-la-muerte-de-su-compa-era-en-2019/article_193a3a9e-18c2-11ed-b751-e3c9287040f3.html
2022-08-10,Las autoridades allanan un apartamento en Hato Rey como parte de la investigación a Educación,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/las-autoridades-allanan-un-apartamento-en-hato-rey-como-parte-de-la-investigaci-n-a/article_94fac9b6-18bb-11ed-a7fd-4baa052501a0.html
2022-08-10,Toman muestras de ADN y desarman al ayudante del alcalde de San Sebastián,Está siendo investigado por supuestamente haber agredido sexualmente en tres ocasiones a una subalterna,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/toman-muestras-de-adn-y-desarman-al-ayudante-del-alcalde-de-san-sebasti-n/article_6101bd46-1892-11ed-94e4-c3a03f133275.html
2022-08-10,Agentes federales ejecutan una orden de allanamiento en las oficinas del Departamento de Educación,"El secretario de la agencia, Eliezer Ramos Parés, reaccionó ",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/agentes-federales-ejecutan-una-orden-de-allanamiento-en-las-oficinas-del-departamento-de-educaci-n/article_af264918-18a3-11ed-bb72-1b4f2e23f528.html
2022-08-10,Identifican al joven asesinado esta madrugada en Fajardo,El cadáver baleado fue hallado en el interior de un vehículo,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/identifican-al-joven-asesinado-esta-madrugada-en-fajardo/article_1a2d8c8e-1896-11ed-802e-d7d81f304276.html
2022-08-10,Se tumban 13 teléfonos celulares de un quiosco en un centro comercial en Hato Rey,"La propiedad hurtada fue valorada en más de $11,000",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/se-tumban-13-tel-fonos-celulares-de-un-quiosco-en-un-centro-comercial-en-hato/article_b9e7dd7e-189b-11ed-9c60-6fecb799b7ab.html
2022-08-10,Acusan a un septuagenario por actos lascivos contra un niño de 8 años,"Según la Policía, los hechos ocurrieron en Juncos",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/acusan-a-un-septuagenario-por-actos-lascivos-contra-un-ni-o-de-8-a-os/article_05724486-1898-11ed-8938-cb543808a698.html
2022-08-09,Un adolescente denuncia que fue víctima de actos lascivos por parte de la mamá de un amigo,En Las Piedras,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-adolescente-denuncia-que-fue-v-ctima-de-actos-lascivos-por-parte-de-la-mam/article_592466e4-17e5-11ed-86cb-0b09fe8ff988.html
2022-08-09,La defensa de uno de los coacusados del caso de Wanda Vázquez realiza una peculiar solicitud,Mark Rossini se declaró no culpable de los cargos que se le imputan,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/la-defensa-de-uno-de-los-coacusados-del-caso-de-wanda-v-zquez-realiza-una/article_a7520b5a-17f9-11ed-80d2-db88c5c53a9f.html
2022-08-09,Capturan al hombre que era buscado por el caso de la mujer desmembrada en Aguadilla,Fue arrestado en Tennessee,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/capturan-al-hombre-que-era-buscado-por-el-caso-de-la-mujer-desmembrada-en-aguadilla/article_35eb6700-1807-11ed-977f-fb08ba23335c.html
2022-08-09,Encuentran el cadáver de un hombre dentro de un carrito de compras en Bayamón,Una llamada alertó sobre una situación sospechosa,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/encuentran-el-cad-ver-de-un-hombre-dentro-de-un-carrito-de-compras-en-bayam/article_44220666-182b-11ed-b2d6-233e31d1c4fe.html
2022-08-09,Un hombre amenaza de muerte a un obrero que no lo dejaba dormir,Durante el altercado también se reportó un robo,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-hombre-amenaza-de-muerte-a-un-obrero-que-no-lo-dejaba-dormir/article_9557ed3e-1821-11ed-865e-571bd8b4878b.html
2022-08-09,Sentencian a un dentista y a su asistente administrativa por fraude al Medicaid,Informa el Departamento de Justicia,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/justicia/sentencian-a-un-dentista-y-a-su-asistente-administrativa-por-fraude-al-medicaid/article_3912ef2a-17fd-11ed-b0b1-23aa5cbb6d39.html
2022-08-09,"Las autoridades federales arrestan a los integrantes de la narcoganga ""la Familia PV""",,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/las-autoridades-federales-arrestan-a-los-integrantes-de-la-narcoganga-la-familia-pv/article_b268f0ce-17ce-11ed-8ece-f7e65cc6d97f.html
2022-08-09,Buscan a una menor reportada desaparecida en el área de Utuado,La Policía solicitó la cooperación de la ciudadanía,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/buscan-a-una-menor-reportada-desaparecida-en-el-rea-de-utuado/article_83899ba6-17f0-11ed-81c6-23b7b982344a.html
2022-08-09,Violencia de género y por familiares contribuyen a más de la mitad de las violaciones reportadas en 2022,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/violencia-de-g-nero-y-por-familiares-contribuyen-a-m-s-de-la-mitad-de/article_02623486-17ee-11ed-8d85-dbd041e96a87.html
2022-08-09,Se registran accidentes fatales en Patillas y Rincón,La Policía investiga,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/se-registran-accidentes-fatales-en-patillas-y-rinc-n/article_8790191c-17d4-11ed-87d1-1745d5dcacd0.html
2022-08-09,La Policía investiga tres carjackings ocurridos esta madrugada en San Juan,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/la-polic-a-investiga-tres-carjackings-ocurridos-esta-madrugada-en-san-juan/article_fd446b3a-17d0-11ed-be9a-bf31dae7a67a.html
2022-08-09,Enmascarados secuestran y violan a una mujer en Gurabo,"En lo transcurrido del 2022, la Policía ha recibido 144 querellas de violación",Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/enmascarados-secuestran-y-violan-a-una-mujer-en-gurabo/article_c0151304-17cb-11ed-8037-3fc6e4634a3a.html
2022-08-08,Millonaria demanda: los hijos de Roberto Clemente radican una reclamación por uso ilegal de su nombre,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/millonaria-demanda-los-hijos-de-roberto-clemente-radican-una-reclamaci-n-por-uso-ilegal-de/article_f9eb2062-171e-11ed-a315-5f154814c04d.html
2022-08-08,Juez propone orden de mordaza en el caso contra la exgobernadora Wanda Vázquez,Las partes tienen hasta el jueves para mostrar causa ,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/juez-propone-orden-de-mordaza-en-el-caso-contra-la-exgobernadora-wanda-v-zquez/article_e937d82c-1760-11ed-92db-dbac2ec851ff.html
2022-08-08,Hallan sin vida a un sexagenario dentro de un vehículo en Coamo,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/hallan-sin-vida-a-un-sexagenario-dentro-de-un-veh-culo-en-coamo/article_12d688ac-1759-11ed-9fe8-970d4ae94f66.html
2022-08-08,Wanda Vázquez se declara no culpable de los cargos en su contra,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/federal/wanda-v-zquez-se-declara-no-culpable-de-los-cargos-en-su-contra/article_1fe33c5c-1731-11ed-b96a-a3ca025f97a7.html
2022-08-08,Se tumban dos motoras del cuartel de la Policía en Manatí,El robo se reportó en horas de esta mañana,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/se-tumban-dos-motoras-del-cuartel-de-la-polic-a-en-manat/article_e62a4f0a-172b-11ed-83d1-4b95f4530703.html
2022-08-08,Se incendia un vehículo en el Expreso de Diego en dirección a San Patricio,,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/se-incendia-un-veh-culo-en-el-expreso-de-diego-en-direcci-n-a-san/article_b1657f62-171f-11ed-92d2-0bc8eda81a2f.html
2022-08-08,Secuestran y torturan a un barbero para robarle $300 que ganó en una gallera en Toa Baja,Los secuestradores lo dejaron abandonado en Piñones,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/secuestran-y-torturan-a-un-barbero-para-robarle-300-que-gan-en-una-gallera-en/article_ad377af2-1716-11ed-9c8d-0f6172caf214.html
2022-08-08,Un motorista muere atropellado en Naranjito,Dos conductores involucrados en el accidente se detuvieron en la escena,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-motorista-muere-atropellado-en-naranjito/article_b0d978ba-1705-11ed-94d5-276f7cd53077.html
2022-08-08,Un hombre resulta herido en medio de una pelea por la venta de una cabra,Los hechos ocurrieron en Ciales,Ley y Orden,El Vocero,https://www.elvocero.com/ley-y-orden/policiacas/un-hombre-resulta-herido-en-medio-de-una-pelea-por-la-venta-de-una-cabra/article_c6bf531e-1702-11ed-af88-bfd99f764f0c.html
2022-08-11,El Departamento de Salud reporta 10 muertes y 381 hospitalizados por el covid-19,En 33.42% la tasa de positividad,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-salud-reporta-10-muertes-y-381-hospitalizados-por-el-covid-19/article_1a0ddd12-195e-11ed-8f05-8bffc70322e0.html
2022-08-11,Remueven a un funcionario del Departamento de Educación tras un allanamiento,Intervención federal podría estar relacionada con el uso de fondos Restart,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/remueven-a-un-funcionario-del-departamento-de-educaci-n-tras-un-allanamiento/article_35676980-1917-11ed-a8fd-5b65a1ff5615.html
2022-08-11,El presidente del Senado José Luis Dalmau impulsará cambios al sistema de salud,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/el-presidente-del-senado-jos-luis-dalmau-impulsar-cambios-al-sistema-de-salud/article_00b3949e-1916-11ed-b1cb-0bf5e4d741ec.html
2022-08-11,Zoé Laboy no tiene los votos para ser procuradora de las Mujeres,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/zo-laboy-no-tiene-los-votos-para-ser-procuradora-de-las-mujeres/article_fee21fe8-1918-11ed-b188-93a64a311167.html
2022-08-10,La AAA suspenderá el servicio de agua por 48 horas en cuatro municipios,Debido a trabajos de reparación ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-aaa-suspender-el-servicio-de-agua-por-48-horas-en-cuatro-municipios/article_5f57848c-18ef-11ed-9df6-2bca15f56403.html
2022-08-10,Eliezer Ríos renunció a su cargo en la oficina de la senadora independentista María de Lourdes Santiago,"Fue señalado por una militante del PIP por acoso laboral y comentarios machistas, misóginos y discriminatorios",Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/eliezer-r-os-renunci-a-su-cargo-en-la-oficina-de-la-senadora-independentista-mar/article_fd0de88c-18be-11ed-9f00-5705945b4c5d.html
2022-08-10,"El Departamento de Agricultura entrega 2,000 árboles cítricos a agricultores lareños",En una nueva acción para mejorar la ampliación de cultivos y fortalecer proyectos dirigidos al crecimiento de todos los sectores agrícolas,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-agricultura-entrega-2-000-rboles-c-tricos-a-agricultores-lare-os/article_f3384b1e-18e5-11ed-b382-2f7587989d8a.html
2022-08-10,Se reducen por 40% los atrasos de los documentos pendientes en la oficina de Registro de la Propiedad,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-reducen-por-40-los-atrasos-de-los-documentos-pendientes-en-la-oficina-de-registro/article_7ef81f82-18d0-11ed-81bc-e34c7eff2612.html
2022-08-10,Partido Independentista Puertorriqueño riposta a la querella presentada por la Procuradora de las Mujeres,La vicepresidenta del Partido Independentista asegura que no se les impuso penalidad alguna,Gobierno,El Vocero,https://www.elvocero.com/gobierno/partido-independentista-puertorrique-o-riposta-a-la-querella-presentada-por-la-procuradora-de-las-mujeres/article_621860c6-18cf-11ed-bf13-077a376dbabd.html
2022-08-10,Pierluisi anuncia que empleado de Educación fue separado de su cargo tras allanamiento,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/pierluisi-anuncia-que-empleado-de-educaci-n-fue-separado-de-su-cargo-tras-allanamiento/article_28402460-18ca-11ed-87a4-8b211bd43460.html
2022-08-10,"Se registran 2,335 nuevos casos positivos de covid-19",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-registran-2-335-nuevos-casos-positivos-de-covid-19/article_5200b746-1894-11ed-aa11-e38f24b270d3.html
2022-08-10,El gobierno anuncia el primer desembolso de fondos federales de mitigación para proyectos de la AAA,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-gobierno-anuncia-el-primer-desembolso-de-fondos-federales-de-mitigaci-n-para-proyectos-de/article_4bd2632a-18c0-11ed-8c47-b39272f048b0.html
2022-08-10,Se filtra querella de la Oficina de la Procuradora de las Mujeres contra el PIP por denuncias de acoso,La querella se radicó el mismo día en que Lersy Boria renunció a su cargo como procuradora de las Mujeres,Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/se-filtra-querella-de-la-oficina-de-la-procuradora-de-las-mujeres-contra-el-pip/article_2a3df32a-18a5-11ed-868a-db6c7d5bbc18.html
2022-08-10,El alcalde de San Sebastián confirma que su ayudante imputado de agresión sexual fue suspendido de empleo,El ejecutivo municipal dijo estar “triste por esta situación”,Gobierno,El Vocero,https://www.elvocero.com/gobierno/municipal/el-alcalde-de-san-sebasti-n-confirma-que-su-ayudante-imputado-de-agresi-n-sexual/article_07ea9c80-18a8-11ed-8ae4-9f6eae5e7b8c.html
2022-08-10,La confirmación del Plan de Ajuste de Deuda de la ACT obligará aumentos en peajes,La vista será el 17 de agosto,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-confirmaci-n-del-plan-de-ajuste-de-deuda-de-la-act-obligar-aumentos-en/article_dfdd8c84-1848-11ed-8806-6f577415e191.html
2022-08-10,Sale costosa la corrupción en Puerto Rico,Se pierde el 10% del presupuesto gubernamental ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/sale-costosa-la-corrupci-n-en-puerto-rico/article_23b3cda4-1850-11ed-96c5-5bdc119f6b6d.html
2022-08-10,El Negociado de Energía da luz verde a nueva planta de gas natural,Organizaciones levantan bandera sobre la determinación del NEPR,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-negociado-de-energ-a-da-luz-verde-a-nueva-planta-de-gas-natural/article_40bbcb64-184a-11ed-80e5-6716fc7f9540.html
2022-08-10,El gobierno asigna $17 millones para el Centro de Investigación en Ciencias Moleculares de la UPR,Se podrán desarrollar proyectos relacionados con el covid-19,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/el-gobierno-asigna-17-millones-para-el-centro-de-investigaci-n-en-ciencias-moleculares-de/article_50d2933e-183b-11ed-8a91-b776541e46bf.html
2022-08-09,"Conéctate al análisis de Debatiendo sin filtro: El caso de Wanda Vázquez y Mark Rossini, el apagón en el Hospital Universitario y el allanamiento del FBI en la residencia de Donald Trump",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/politica/con-ctate-al-an-lisis-de-debatiendo-sin-filtro-el-caso-de-wanda-v-zquez/article_238764e0-1827-11ed-a0d6-eb733134c2ed.html
2022-08-09,Clientes se quedan sin el servicio de energía eléctrica en dos municipios,"A su vez, LUMA Energy pidió prudencia en el consumo energético ",Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/clientes-se-quedan-sin-el-servicio-de-energ-a-el-ctrica-en-dos-municipios/article_da8e9a30-181a-11ed-97d9-176292271362.html
2022-08-09,"El viaje del jaguar ""El Jefe"" entre Estados Unidos y México sorprende a los ecologistas",Se trata de uno de los jaguares más longevos del que se tiene registro en el límite entre Estados Unidos y México,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-viaje-del-jaguar-el-jefe-entre-estados-unidos-y-m-xico-sorprende-a-los/article_a3b137ee-1823-11ed-be80-3709a261beb4.html
2022-08-09,Se tumban dos bultos de un comercio en Carolina,La mercancía estaba valorada en $139.95,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/se-tumban-dos-bultos-de-un-comercio-en-carolina/article_220d16d6-181e-11ed-9744-87d66082d333.html
2022-08-09,La Administración para el Cuidado y Desarrollo Integral de la Niñez adiestra mil profesionales de Head Start,Los presentes recibieron talleres sobre educación y salud,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-administraci-n-para-el-cuidado-y-desarrollo-integral-de-la-ni-ez-adiestra-mil/article_4c000a46-181b-11ed-8471-5f45f260ee87.html
2022-08-09,Recreación y Deportes anuncia un reglamento para la práctica de los deportes electrónicos,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/recreaci-n-y-deportes-anuncia-un-reglamento-para-la-pr-ctica-de-los-deportes-electr/article_79c830a8-181a-11ed-bafb-6f510e40546b.html
2022-08-09,El Departamento de Corrección y Rehabilitación gradua 41 oficiales de servicios juveniles,Con estos nuevos oficiales de servicios juveniles los Centros de Detención y Tratamiento Social (CTS) cuentan con 279 ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-correcci-n-y-rehabilitaci-n-gradua-41-oficiales-de-servicios-juveniles/article_9e204ad8-1817-11ed-aa8a-8ffe34c3efd3.html
2022-08-09,Pedro Pierluisi insiste en que el hospital de Vieques está a tiempo,Afirmó que la meta continúa siendo que el hospital abra sus puertas en 2024,Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/pedro-pierluisi-insiste-en-que-el-hospital-de-vieques-est-a-tiempo/article_ea9813b2-180f-11ed-bb2c-272a545ada2a.html
2022-08-09,La Autoridad de Energía Eléctrica activa sus unidades de reserva debido a un relevo de carga,Una unidad de la central EcoEléctrica y otra de la planta AES salieron de servicio,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/la-autoridad-de-energ-a-el-ctrica-activa-sus-unidades-de-reserva-debido-a-un/article_6009fb26-180e-11ed-a3a9-3b8ea5fbf086.html
2022-08-09,Gobernador no ha decidido a quién nombrará como procuradora de las mujeres,"Aunque elogió a la exsenadora Zoé Laboy, insistió en que no ha tomado una determinación",Gobierno,El Vocero,https://www.elvocero.com/gobierno/fortaleza/gobernador-no-ha-decidido-a-qui-n-nombrar-como-procuradora-de-las-mujeres/article_8c7f9292-1809-11ed-b430-27e1c873fd2d.html
2022-08-09,"El Departamento de Salud reporta 2,564 nuevos contagios por covid-19",,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/el-departamento-de-salud-reporta-2-564-nuevos-contagios-por-covid-19/article_4328c620-17ca-11ed-9035-b777392449df.html
2022-08-09,Falta celeridad en la reparación de las escuelas del área sur de la Isla,Preocupa llenar las vacantes de maestros ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/falta-celeridad-en-la-reparaci-n-de-las-escuelas-del-rea-sur-de-la-isla/article_288a4920-1783-11ed-b0d2-7b296729240e.html
2022-08-09,Atrasada la construcción del hospital de Vieques,Podrían esperar hasta un año para el centro de diálisis ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/atrasada-la-construcci-n-del-hospital-de-vieques/article_4a477610-1782-11ed-8f16-9b804cd784c3.html
2022-08-08,Bajo lupa del contralor electoral el pliego acusatorio contra la exgobernadora Wanda Vázquez,Se examina el documento para determinar si se incurrió en violaciones a la Ley 222-2011 de Financiamiento de Campañas Políticas ,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/bajo-lupa-del-contralor-electoral-el-pliego-acusatorio-contra-la-exgobernadora-wanda-v-zquez/article_464388a6-174b-11ed-aeb4-83164811fc68.html
2022-08-08,En debate el proyecto de ley federal que impone una tasa mínima de 15% a las grandes corporaciones,"Reacciona el presidente de la Cámara, Rafael ""Tatito"" Hernández y el portavoz del PNP, Carlos ""Johnny"" Méndez",Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/en-debate-el-proyecto-de-ley-federal-que-impone-una-tasa-m-nima-de-15/article_1d15c440-176d-11ed-aad0-67fc244c8fee.html
2022-08-08,‘Johnny’ Méndez alerta sobre el impacto de la nueva tasa de contribución federal a empresas en la Isla,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/legislatura/johnny-m-ndez-alerta-sobre-el-impacto-de-la-nueva-tasa-de-contribuci-n-federal/article_3f9180fa-1758-11ed-8d45-6b20dfce02b8.html
2022-08-08,ASEM no ofrece información sobre el paciente que se alega falleció tras el fallo del sistema eléctrico,,Gobierno,El Vocero,https://www.elvocero.com/gobierno/agencias/asem-no-ofrece-informaci-n-sobre-el-paciente-que-se-alega-falleci-tras-el-fallo/article_2dd9dd8a-1753-11ed-b4b2-7fe0a2361a9b.html
2022-08-10,Puerto Rico sufre su primera derrota en la Copa Panamericana,Los boricuas sucumbieron ante Canadá en tres parciales ,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/puerto-rico-sufre-su-primera-derrota-en-la-copa-panamericana/article_e5f749fe-1922-11ed-b9c8-4bc90a4fafdb.html
2022-08-10,Los Atléticos de San Germán superan un errático primer parcial y empatan la final del BSN,El quinteto sangermeño salió airoso por 86-79 en lo que fue el primer partido de la lucha por el campeonato que celebran en su casa desde 1997,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/los-atl-ticos-de-san-germ-n-superan-un-err-tico-primer-parcial-y-empatan/article_0ca11716-1913-11ed-97eb-1f03e4b69393.html
2022-08-10,Las Pinkin de Corozal colocan en jaque la supremacía de las Criollas de Caguas,El sexteto corozaleño tomó dominio de 3-0 en la serie final con la oportunidad de coronarse el viernes por primera vez desde 2010,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/las-pinkin-de-corozal-colocan-en-jaque-la-supremac-a-de-las-criollas-de-caguas/article_d70e3a16-1912-11ed-bed0-e70c8d9aba87.html
2022-08-10,El Real Madrid se proclama súper campeón de Europa,El conjunto merenge venció al Eintracht para conquistar la Supercopa de la UEFA,Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/el-real-madrid-se-proclama-s-per-campe-n-de-europa/article_bc58db4a-18fe-11ed-810f-a3cb2a52d7ce.html
2022-08-10,Francisco Lindor iguala un récord de los Mets de Nueva York en carreras anotadas,El estelar pelotero cagüeño contribuyó en la victoria del miércoles sobre los Rojos de Cincinnati,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/francisco-lindor-iguala-un-r-cord-de-los-mets-de-nueva-york-en-carreras-anotadas/article_26cd9164-18f0-11ed-b8ce-5f7f3e9d5a95.html
2022-08-10,Comienza el juicio de las imágenes de la muerte de Kobe Bryant en un tribunal de Los Ángeles,,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/comienza-el-juicio-de-las-im-genes-de-la-muerte-de-kobe-bryant-en-un/article_1af45724-18f0-11ed-93d8-8b86ffa54d64.html
2022-08-10,"La serie final del sóftbol femenino apunta a ser ""bien competitiva”",La acción entre Cidra y Juncos arrancará este sábado ,Deportes,El Vocero,https://www.elvocero.com/deportes/otros/la-serie-final-del-s-ftbol-femenino-apunta-a-ser-bien-competitiva/article_52723fb4-18ef-11ed-abc5-8f2d9a98f5d4.html
2022-08-10,"Los Mets de Nueva York bailan al son de las trompetas de Edwin ""Sugar"" Díaz",El naguabeño es el cerrador más dominante de las Grandes Ligas,Deportes,El Vocero,https://www.elvocero.com/deportes/beisbol/los-mets-de-nueva-york-bailan-al-son-de-las-trompetas-de-edwin-sugar-d/article_0d713afc-18e8-11ed-bbd7-b7728f906c65.html
2022-08-10,La Copa Mundial 2022 comenzará un día antes para acomodar al anfitrión Qatar en el primer partido,,Deportes,El Vocero,https://www.elvocero.com/deportes/futbol/la-copa-mundial-2022-comenzar-un-d-a-antes-para-acomodar-al-anfitri-n-qatar/article_1101043a-18df-11ed-9a66-a78ce64a5184.html
2022-08-10,José Juan Barea será exaltado al Salón de la Fama de la Universidad de Northeastern,La ceremonia se celebrará el 10 de noviembre en los predios de la institución en Boston,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/jos-juan-barea-ser-exaltado-al-sal-n-de-la-fama-de-la-universidad-de/article_34e3fbf8-18d7-11ed-a342-df1f7a068d02.html
2022-08-10,"Atenienses de Manatí firman a la jugadora de la WNBA, Kaela Davis",El equipo manatieño completó su trío de refuerzos para el torneo del Baloncesto Superior Nacional Femenino ,Deportes,El Vocero,https://www.elvocero.com/deportes/baloncesto/atenienses-de-manat-firman-a-la-jugadora-de-la-wnba-kaela-davis/article_bf3a7648-18d6-11ed-a18d-db6a621e9664.html
2022-08-10,Seleccionan a Sharlissa De Jesús como la Novata del Año del voleibol superior femenino,La atacante pertenece a las Pinkin de Corozal,Deportes,El Vocero,https://www.elvocero.com/deportes/voleibol/seleccionan-a-sharlissa-de-jes-s-como-la-novata-del-a-o-del-voleibol-superior/article_7bf9f3d2-18e9-11ed-b566-8b5e73ed8ee8.html
2022-08-10,El púgil Xander Zayas ya está en Las Vegas para su combate del sábado,El boricua se mostró optimista de cara a su pelea del sábado ante el mexicano Elias Espada,Deportes,El Vocero,https://www.elvocero.com/deportes/boxeo/el-p-gil-xander-zayas-ya-est-en-las-vegas-para-su-combate-del-s/article_990d1e5e-1849-11ed-9149-1f83d60e3c5b.html
